indiv_num,hplus,rgi,datdeb_m,datdeb,salred_lowess,sexe,age,ancentr,dep,dimanc,horaic,maisoc,pnai28,samedc,zus,nivet,empnbh,paiperc,paimerc,datdeb_q,naf10,etranger,urban,in_tepa,married
438549,,4,2008m2,11feb2008,1658.7018,0,49,228,76,3,1,3,10,1,0,51,35,1,1,2008q1,GI,1,1,1,1
438549,,5,2008m5,12may2008,1660.5706,0,49,228,76,3,1,3,10,1,0,51,35,1,1,2008q2,GI,1,1,1,1
438551,,1,2007m5,14may2007,1526.468,0,41,216,76,3,1,3,10,1,0,52,16,1,1,2007q2,RU,1,1,1,1
438551,,3,2007m11,12nov2007,1548.2273,0,42,216,76,3,1,3,10,1,0,52,40,1,1,2007q4,RU,1,1,1,1
438551,,4,2008m2,11feb2008,1562.8813,0,42,228,76,3,1,3,10,1,0,52,40,1,1,2008q1,RU,1,1,1,1
438551,,5,2008m5,12may2008,1573.0623,0,42,228,76,3,1,3,10,1,0,52,40,1,1,2008q2,RU,1,1,1,1
438551,,6,2008m8,11aug2008,1579.3071,0,42,228,76,3,1,3,10,1,0,52,32,1,1,2008q3,RU,1,1,1,1
438554,45,1,2007m5,14may2007,1904.172,1,53,180,76,3,1,3,10,3,0,71,32,1,1,2007q2,BE,1,1,1,0
438554,,2,2008m2,11feb2008,2107.1445,1,54,192,76,3,1,3,10,3,0,71,39,1,1,2008q1,BE,1,1,1,0
438554,5,3,2008m5,12may2008,2129.7256,1,54,192,76,3,1,3,10,3,0,71,32,1,1,2008q2,BE,1,1,1,0
438558,,3,2007m10,29oct2007,1688.1385,0,48,348,7,3,1,3,10,2,0,61,21,1,1,2007q4,BE,1,1,1,0
438563,,1,2007m4,30apr2007,2077.8918,1,62,420,7,2,1,3,10,1,0,52,30,1,1,2007q2,GI,1,1,1,0
438563,,2,2007m7,30jul2007,2096.2793,1,62,420,7,2,1,3,10,1,0,52,35,1,1,2007q3,GI,1,1,1,0
438563,,4,2008m1,28jan2008,2103.032,1,62,432,7,2,1,3,10,1,0,52,30,1,1,2008q1,GI,1,1,1,0
438563,,5,2008m4,28apr2008,2108.4626,1,63,432,7,3,1,3,10,3,0,52,25,1,1,2008q2,GI,1,1,1,0
438563,,6,2008m7,28jul2008,2117.9841,1,63,432,7,3,1,3,10,3,0,52,35,1,1,2008q3,GI,1,1,1,0
438567,,1,2007m4,30apr2007,1829.0352,1,38,96,7,3,3,3,10,3,0,61,45,1,1,2007q2,GI,1,1,1,1
438567,,2,2007m7,30jul2007,1838.8508,1,38,96,7,3,3,3,10,3,0,61,50,1,1,2007q3,GI,1,1,1,1
438567,,3,2007m10,29oct2007,1848.7001,1,39,96,7,3,3,3,10,3,0,61,40,1,1,2007q4,GI,1,1,1,1
438567,,5,2008m4,28apr2008,1861.5044,1,39,108,7,3,3,3,10,3,0,61,42,1,1,2008q2,GI,1,1,1,1
438568,,2,2007m7,30jul2007,1648.5265,0,50,156,7,3,1,3,10,1,0,52,35,1,1,2007q3,MN,1,1,1,1
438568,,3,2007m10,29oct2007,1655.1333,0,50,156,7,3,1,3,10,1,0,52,28,1,1,2007q4,MN,1,1,1,1
438568,,5,2008m4,28apr2008,1673.7715,0,50,168,7,3,1,3,10,1,0,52,28,1,1,2008q2,GI,1,1,1,0
438568,,6,2008m7,28jul2008,1681.6368,0,51,168,7,3,1,3,10,1,0,52,35,1,1,2008q3,GI,1,1,1,0
438569,,1,2007m4,30apr2007,3003.5347,1,36,7,7,2,3,2,48,2,0,22,29,5,5,2007q2,RU,3,1,1,1
438569,,3,2007m10,29oct2007,3950.1563,1,37,13,7,2,3,2,48,2,0,22,28,5,5,2007q4,RU,3,1,1,1
438569,,4,2008m1,28jan2008,3838.9663,1,37,16,7,2,3,2,48,2,0,22,35,5,5,2008q1,RU,3,1,1,1
438569,,5,2008m4,28apr2008,3741.189,1,37,19,7,2,3,2,48,2,0,22,28,5,5,2008q2,RU,3,1,1,1
438571,50,1,2007m4,30apr2007,1842.0189,1,29,38,7,3,3,1,10,2,0,32,40,1,1,2007q2,GI,1,1,1,0
438571,,3,2007m10,29oct2007,1852.4083,1,30,44,7,3,3,1,10,2,0,32,3,1,1,2007q4,GI,1,1,1,0
438571,55,4,2008m1,28jan2008,1843.2415,1,30,47,7,3,3,1,10,2,0,32,50,1,1,2008q1,GI,1,1,1,0
438572,39,1,2007m4,30apr2007,1468.6281,0,25,1,7,3,1,3,10,3,0,32,24,1,6,2007q2,GI,1,1,1,0
438572,40,3,2007m10,29oct2007,1608.339,0,26,7,7,3,1,3,10,3,0,32,22.3,1,6,2007q4,GI,1,1,1,0
438572,,4,2008m1,28jan2008,1640.527,0,26,10,7,3,1,3,10,3,0,32,28,1,6,2008q1,GI,1,1,1,0
438573,,1,2007m4,30apr2007,2409.2014,0,45,312,7,3,1,3,10,1,0,32,8,1,1,2007q2,MN,1,1,1,0
438573,,2,2007m7,30jul2007,,0,46,312,7,3,1,3,10,1,0,32,35,1,1,2007q3,MN,1,1,1,0
438573,,3,2007m10,29oct2007,2377.0166,0,46,312,7,3,1,3,10,1,0,32,28,1,1,2007q4,MN,1,1,1,0
438573,,5,2008m4,28apr2008,2361.5535,0,46,324,7,3,1,3,10,1,0,32,30,1,1,2008q2,GI,1,1,1,0
438577,39,2,2007m7,30jul2007,1570.4844,0,25,42,7,3,1,3,10,2,0,32,36,1,1,2007q3,KZ,1,1,1,0
438577,40,3,2007m10,29oct2007,1587.7981,0,25,45,7,3,1,3,10,2,0,32,28,1,1,2007q4,KZ,1,1,1,0
438577,,6,2008m7,28jul2008,1640.7539,0,26,54,7,3,1,3,10,2,0,32,37,1,1,2008q3,KZ,1,1,1,0
438580,,1,2007m4,30apr2007,1536.447,0,37,180,7,3,1,3,10,3,0,43,26,1,1,2007q2,BE,1,1,1,0
438580,,2,2007m7,30jul2007,1557.3225,0,37,180,7,3,1,3,10,3,0,43,35,1,1,2007q3,BE,1,1,1,0
438580,,3,2007m10,29oct2007,1573.8838,0,37,180,7,3,1,3,10,3,0,43,22,1,1,2007q4,BE,1,1,1,0
438580,,5,2008m4,28apr2008,1568.3584,0,38,192,7,3,1,3,10,3,0,43,22,1,1,2008q2,BE,1,1,1,0
438605,40,1,2007m7,16jul2007,1701.0719,1,39,204,3,3,2,3,10,3,1,52,35,1,1,2007q3,BE,1,1,1,0
438605,,2,2007m10,15oct2007,1707.7555,1,39,204,3,3,2,3,10,3,1,52,35,1,1,2007q4,BE,1,1,1,0
438953,75,1,2007m5,14may2007,1282.3759,1,22,5,76,2,1,3,10,1,0,43,42,1,1,2007q2,RU,1,1,1,0
438953,,2,2007m8,13aug2007,1287.416,1,22,8,76,1,1,3,10,1,0,43,54,1,1,2007q3,RU,1,1,1,0
438953,,3,2007m11,12nov2007,1428.2163,1,23,11,76,1,1,3,10,1,0,43,54,1,1,2007q4,RU,1,1,1,0
438953,60,4,2008m2,11feb2008,1439.7743,1,23,14,76,1,1,3,10,1,0,43,54,1,1,2008q1,RU,1,1,1,0
438956,45,1,2007m5,14may2007,1525.7966,1,25,132,76,3,1,3,10,3,0,43,24,1,1,2007q2,FZ,1,1,1,0
438956,40,2,2007m8,13aug2007,1550.8307,1,25,132,76,3,1,3,10,3,0,43,30,1,1,2007q3,FZ,1,1,1,0
438956,40,3,2007m11,12nov2007,1569.0261,1,26,132,76,3,1,3,10,3,0,43,36,1,1,2007q4,FZ,1,1,1,0
438960,,1,2007m5,14may2007,1529.3093,1,54,32,76,3,1,3,10,2,0,61,31,1,1,2007q2,FZ,1,1,1,0
438960,45,3,2007m11,12nov2007,1528.9049,1,54,38,76,3,1,3,10,2,0,61,39,1,1,2007q4,FZ,1,1,1,0
438960,,4,2008m2,11feb2008,1535.8944,1,54,41,76,3,1,3,10,2,0,61,39,1,1,2008q1,FZ,1,1,1,0
438960,40,5,2008m5,12may2008,1776.8816,1,55,44,76,3,1,3,10,2,0,61,32,1,1,2008q2,FZ,1,1,1,0
438962,40,3,2007m11,12nov2007,1385.0247,1,20,50,76,3,1,3,10,3,0,52,35,1,1,2007q4,RU,1,1,1,0
438962,40,4,2008m2,11feb2008,1393.3375,1,20,53,76,3,1,3,10,3,0,52,35,1,1,2008q1,RU,1,1,1,0
438962,40,5,2008m5,12may2008,1397.6676,1,20,56,76,3,1,3,10,3,0,52,28,1,1,2008q2,RU,1,1,1,0
438963,45,1,2007m5,14may2007,1684.1678,1,40,156,76,3,2,3,10,2,0,61,31,99,99,2007q2,MN,1,1,1,0
438963,45,2,2007m8,13aug2007,1695.4777,1,40,156,76,3,2,3,10,2,0,61,31,99,99,2007q3,MN,1,1,1,0
438963,,3,2007m11,12nov2007,1708.4222,1,41,156,76,3,2,3,10,2,0,61,39,99,99,2007q4,MN,1,1,1,0
438963,,4,2008m2,11feb2008,1722.2001,1,41,168,76,3,2,3,10,2,0,61,39,99,99,2008q1,MN,1,1,1,0
438963,,5,2008m5,12may2008,1736.2095,1,41,168,76,3,2,3,10,2,0,61,31,99,99,2008q2,MN,1,1,1,0
438963,,6,2008m8,11aug2008,1745.8278,1,41,168,76,3,2,3,10,2,0,61,39,99,99,2008q3,MN,1,1,1,0
438981,,1,2007m6,25jun2007,1531.157,1,52,46,28,3,1,3,10,2,0,52,41,1,1,2007q2,FZ,1,0,1,0
438981,,2,2007m9,24sep2007,1532.4325,1,52,48,28,3,1,3,10,2,0,52,39,1,1,2007q3,FZ,1,0,1,0
438981,,4,2008m3,24mar2008,1542.8752,1,52,54,28,3,1,3,10,2,0,52,34,1,1,2008q1,FZ,1,0,1,0
438981,,5,2008m6,23jun2008,1575.7026,1,53,57,28,3,1,3,10,2,0,52,39,1,1,2008q2,FZ,1,0,1,0
438981,,6,2008m9,22sep2008,1615.3073,1,53,60,28,3,1,3,10,2,0,52,41,1,1,2008q3,FZ,1,0,1,0
438986,,1,2007m9,24sep2007,1330.6532,1,20,48,28,3,1,3,10,3,0,52,39,1,1,2007q3,FZ,1,0,1,1
438986,,2,2008m3,24mar2008,1349.4285,1,21,54,28,3,1,3,10,3,0,52,31,1,1,2008q1,FZ,1,0,1,1
438986,,3,2008m6,23jun2008,1365.3722,1,21,57,28,3,1,3,10,3,0,52,39,1,1,2008q2,FZ,1,0,1,1
438986,,4,2008m9,22sep2008,1380.8984,1,21,60,28,3,1,3,10,3,0,52,39,1,1,2008q3,FZ,1,0,1,1
439314,39,1,2007m5,14may2007,2051.2952,0,43,192,76,3,1,3,10,3,0,32,7,1,1,2007q2,FZ,1,1,1,0
439314,40,2,2007m8,13aug2007,,0,44,192,76,3,1,3,10,3,0,32,15,1,1,2007q3,FZ,1,1,1,0
439314,39,3,2007m11,12nov2007,,0,44,192,76,3,1,3,10,3,0,32,23,1,1,2007q4,FZ,1,1,1,0
439314,40,4,2008m2,11feb2008,1975.2943,0,44,204,76,3,1,3,10,3,0,32,35,1,1,2008q1,FZ,1,1,1,0
439314,39,6,2008m8,11aug2008,1864.4484,0,45,204,76,3,1,3,10,3,0,32,28,1,1,2008q3,FZ,1,1,1,0
439338,,1,2007m6,25jun2007,2503.5132,1,38,192,28,3,1,3,10,1,0,32,47,1,1,2007q2,KZ,1,0,1,1
439338,,2,2007m9,24sep2007,2478.7969,1,39,192,28,3,1,3,10,1,0,32,45,1,1,2007q3,KZ,1,0,1,1
439338,,3,2007m12,24dec2007,2456.9834,1,39,192,28,3,1,3,10,1,0,32,38,1,1,2007q4,KZ,1,0,1,1
439338,,4,2008m3,24mar2008,2443.0569,1,39,108,28,3,1,3,10,1,0,32,46,1,1,2008q1,KZ,1,0,1,1
439338,,5,2008m6,23jun2008,2444.9941,1,39,108,28,3,1,3,10,1,0,32,45,1,1,2008q2,KZ,1,0,1,1
439339,,1,2007m6,25jun2007,1538.8232,0,32,96,28,3,1,3,10,1,0,32,44,1,1,2007q2,KZ,1,0,1,1
439339,,2,2007m9,24sep2007,1551.3789,0,33,96,28,3,1,3,10,1,0,32,39,1,1,2007q3,KZ,1,0,1,1
439339,,3,2007m12,24dec2007,1550.1256,0,33,96,28,3,1,3,10,1,0,32,35,1,1,2007q4,KZ,1,0,1,1
439339,,4,2008m3,24mar2008,1550.7845,0,33,108,28,3,1,3,10,1,0,32,42,1,1,2008q1,KZ,1,0,1,1
439339,,5,2008m6,23jun2008,1564.4071,0,33,108,28,3,1,3,10,1,0,32,44,1,1,2008q2,KZ,1,0,1,1
439837,24,3,2007m1,15jan2007,,0,34,23,33,3,2,3,10,1,0,43,35,1,1,2007q1,RU,1,1,1,0
439837,,6,2007m10,15oct2007,1386.1305,0,34,32,33,2,3,3,10,1,0,43,35,1,1,2007q4,RU,1,1,1,0
439838,,5,2007m7,16jul2007,,0,38,9,33,2,1,3,27,2,0,32,39,3,3,2007q3,GI,3,1,1,0
439838,,6,2007m10,15oct2007,1626.3048,0,38,12,33,2,1,3,27,2,0,32,40,3,3,2007q4,GI,3,1,1,0
439839,,1,2006m7,17jul2006,1679.8663,1,36,48,33,3,1,3,26,3,0,52,39,1,1,2006q3,FZ,1,1,1,0
439842,,1,2006m10,16oct2006,1302.5878,1,22,1,33,3,3,2,10,3,0,43,50,1,1,2006q4,GI,1,1,1,0
439842,,2,2007m1,15jan2007,,1,23,4,33,3,3,2,10,3,0,43,60,1,1,2007q1,GI,1,1,1,0
439842,,3,2007m4,16apr2007,1284.291,1,23,7,33,3,3,2,10,3,0,43,55,1,1,2007q2,GI,1,1,1,0
439842,,4,2007m7,16jul2007,1284.9846,1,23,10,33,3,3,2,10,3,0,43,50,1,1,2007q3,GI,1,1,1,0
439842,,5,2007m10,15oct2007,1424.6639,1,23,13,33,3,3,2,10,3,0,43,60,1,1,2007q4,GI,1,1,1,0
439857,42,1,2006m7,17jul2006,1283.051,1,21,72,33,3,1,3,10,3,0,52,39,1,1,2006q3,FZ,1,1,1,1
439857,45,2,2006m10,16oct2006,1289.0112,1,21,72,33,3,1,3,10,3,0,52,39,1,1,2006q4,FZ,1,1,1,1
439857,45,3,2007m1,15jan2007,1300.1941,1,21,84,33,3,1,3,10,3,0,52,39,1,1,2007q1,FZ,1,1,1,1
439857,40,4,2007m4,16apr2007,1316.2666,1,21,84,33,3,1,3,10,3,0,52,39,1,1,2007q2,FZ,1,1,1,1
439857,45,5,2007m7,16jul2007,,1,22,84,33,3,1,3,10,3,0,52,39,1,1,2007q3,FZ,1,1,1,1
439857,45,6,2007m10,15oct2007,1332.9397,1,22,84,33,3,1,3,10,3,0,52,39,1,1,2007q4,FZ,1,1,1,1
439859,,5,2007m10,15oct2007,1172.5121,0,21,,33,3,2,3,10,2,0,52,35,1,1,2007q4,RU,1,1,1,1
439861,,1,2006m7,17jul2006,1317.7325,0,31,96,33,3,3,3,10,1,0,42,35,1,1,2006q3,GI,1,1,1,1
439861,,2,2006m10,16oct2006,1327.7894,0,31,96,33,3,3,3,10,1,0,42,35,1,1,2006q4,GI,1,1,1,1
439861,,3,2007m1,15jan2007,1347.434,0,31,108,33,3,3,3,10,1,0,42,45,1,1,2007q1,GI,1,1,1,1
439861,,5,2007m7,16jul2007,1393.9598,0,32,108,33,3,3,3,10,1,0,42,35,1,1,2007q3,GI,1,1,1,1
440091,,1,2007m6,04jun2007,1532.7432,1,29,6,69,3,1,3,12,3,0,52,35,6,6,2007q2,GI,2,1,1,1
440091,,2,2007m12,03dec2007,1507.6556,1,30,12,69,3,1,3,12,3,0,52,35,6,6,2007q4,GI,2,1,1,1
440091,,3,2008m3,03mar2008,1528.2152,1,30,15,69,3,1,3,12,3,0,52,35,6,6,2008q1,GI,2,1,1,1
440091,,4,2008m6,02jun2008,1540.4423,1,30,18,69,3,1,3,12,3,0,52,35,6,6,2008q2,GI,2,1,1,1
440093,,1,2007m6,04jun2007,1275.3549,0,29,10,69,1,2,3,10,1,0,42,28,1,1,2007q2,RU,1,1,1,0
440093,,2,2007m9,03sep2007,1375.9041,0,29,13,69,1,2,3,10,1,0,42,35,1,1,2007q3,RU,1,1,1,0
440093,,3,2007m12,03dec2007,1387.0476,0,29,16,69,1,2,3,10,1,0,42,35,1,1,2007q4,RU,1,1,1,0
440093,,4,2008m3,03mar2008,1397.8893,0,29,19,69,1,2,3,10,1,0,42,35,1,1,2008q1,RU,1,1,1,0
440096,,3,2007m12,03dec2007,2131.5176,1,58,49,69,3,1,3,10,1,0,72,35,6,6,2007q4,GI,1,1,1,1
440096,,4,2008m3,03mar2008,2145.334,1,58,52,69,3,1,3,10,1,0,72,35,6,6,2008q1,FZ,1,1,1,1
440096,,5,2008m6,02jun2008,2155.9651,1,59,55,69,3,1,3,10,1,0,72,35,6,6,2008q2,FZ,1,1,1,1
440096,,6,2008m9,01sep2008,2161.1797,1,59,58,69,3,1,3,10,1,0,72,35,6,6,2008q3,FZ,1,1,1,1
440104,,1,2007m6,04jun2007,1565.8313,0,54,300,69,3,2,3,10,3,0,72,37,1,1,2007q2,BE,1,1,1,1
440104,,2,2007m9,03sep2007,1582.0038,0,54,300,69,3,2,3,10,3,0,72,37,1,1,2007q3,BE,1,1,1,1
440104,,3,2007m12,03dec2007,1600.5337,0,54,300,69,3,2,3,10,3,0,72,37,1,1,2007q4,BE,1,1,1,1
440104,,4,2008m3,03mar2008,1807.2551,0,55,312,69,3,2,3,10,3,0,72,37,1,1,2008q1,BE,1,1,1,1
440104,,5,2008m6,02jun2008,1825.7063,0,55,312,69,3,2,3,10,3,0,72,37,1,1,2008q2,BE,1,1,1,1
440104,,6,2008m9,01sep2008,1812.4382,0,55,312,69,3,2,3,10,3,0,72,37,1,1,2008q3,BE,1,1,1,1
440111,,1,2007m6,04jun2007,1552.1659,0,42,216,69,3,1,3,10,3,0,52,35,4,1,2007q2,GI,1,1,1,0
440111,,2,2007m9,03sep2007,1548.5592,0,42,216,69,3,1,3,10,3,0,52,35,4,1,2007q3,GI,1,1,1,0
440111,,3,2007m12,03dec2007,1545.537,0,42,216,69,3,1,3,10,3,0,52,35,4,1,2007q4,GI,1,1,1,0
440111,,4,2008m6,02jun2008,1559.5063,0,43,228,69,3,1,3,10,3,0,52,35,4,1,2008q2,GI,1,1,1,0
440111,,5,2008m9,01sep2008,1573.817,0,43,228,69,3,1,3,10,3,0,52,35,4,1,2008q3,GI,1,1,1,0
440127,,2,2007m11,05nov2007,1602.2374,1,25,43,62,3,1,3,10,1,1,52,39,1,1,2007q4,GI,1,1,1,1
440127,9,3,2008m2,04feb2008,1604.6034,1,25,46,62,3,1,3,10,1,1,52,48,1,1,2008q1,GI,1,1,1,1
440127,,4,2008m5,05may2008,1614.1327,1,25,49,62,3,1,3,10,1,1,52,31,1,1,2008q2,GI,1,1,1,1
440127,,5,2008m8,04aug2008,1623.2134,1,26,52,62,3,1,3,10,1,1,52,39,1,1,2008q3,GI,1,1,1,1
440127,,6,2008m11,03nov2008,1628.1453,1,26,55,62,3,1,3,10,1,1,52,43,1,1,2008q4,GI,1,1,1,1
440135,,2,2007m11,05nov2007,2146.9731,0,48,240,62,3,1,2,10,1,1,32,21,1,1,2007q4,MN,1,1,1,1
440144,,1,2007m8,06aug2007,1994.1208,1,53,372,62,3,1,3,10,3,1,52,47,1,1,2007q3,GI,1,1,1,1
440144,,2,2007m11,05nov2007,2020.1184,1,53,372,62,3,1,3,10,3,1,52,45,1,1,2007q4,GI,1,1,1,1
440144,,3,2008m2,04feb2008,2038.441,1,53,384,62,3,1,3,10,3,1,52,48,1,1,2008q1,GI,1,1,1,1
440144,,5,2008m8,04aug2008,2053.7004,1,54,384,62,3,1,3,10,3,1,52,55,1,1,2008q3,GI,1,1,1,1
440144,,6,2008m11,03nov2008,2073.2041,1,54,384,62,3,1,3,10,3,1,52,60,1,1,2008q4,GI,1,1,1,1
440296,,1,2006m7,24jul2006,1901.3387,1,29,72,82,3,3,2,10,2,0,32,37,1,7,2006q3,BE,1,1,1,0
440296,,2,2006m10,23oct2006,1874.7069,1,29,72,82,3,3,2,10,2,0,32,55,1,7,2006q4,BE,1,1,1,0
440296,,3,2007m1,22jan2007,1845.7205,1,29,84,82,3,3,2,10,2,0,32,30,1,7,2007q1,BE,1,1,1,0
440296,,4,2007m4,23apr2007,1823.2776,1,29,84,82,3,3,2,10,2,0,32,45,1,7,2007q2,BE,1,1,1,0
440296,,5,2007m7,23jul2007,1799.8187,1,30,84,82,3,3,2,10,2,0,32,42,1,7,2007q3,BE,1,1,1,0
440296,,6,2007m10,22oct2007,1785.9996,1,30,84,82,3,3,2,10,2,0,32,50,1,7,2007q4,BE,1,1,1,0
440297,,5,2007m7,23jul2007,,0,26,2,82,2,3,3,10,1,0,22,36.45,1,1,2007q3,GI,1,1,1,0
440297,,6,2007m10,22oct2007,2036.7765,0,27,5,82,2,3,3,10,1,0,22,36.45,1,1,2007q4,GI,1,1,1,0
440397,44,2,2007m11,05nov2007,1546.2549,0,44,288,62,3,1,3,10,3,1,41,35,1,1,2007q4,MN,1,1,1,0
440397,43,3,2008m2,04feb2008,1546.3848,0,44,300,62,3,1,3,10,3,1,41,39,1,1,2008q1,GI,1,1,1,0
440397,40,4,2008m5,05may2008,1676.2845,0,45,300,62,3,1,3,10,3,1,41,28,1,1,2008q2,GI,1,1,1,0
440397,43,6,2008m11,03nov2008,1693.3605,0,45,300,62,3,1,3,10,3,1,41,39,1,1,2008q4,GI,1,1,1,0
440399,,2,2007m11,05nov2007,2026.3379,1,53,120,62,3,1,3,10,3,1,52,35,1,1,2007q4,BE,1,1,1,1
440399,,3,2008m2,04feb2008,2040.7307,1,53,132,62,3,1,3,10,3,1,52,35,1,1,2008q1,BE,1,1,1,1
440399,39,4,2008m5,05may2008,2043.8041,1,53,132,62,3,1,3,10,3,1,52,21,1,1,2008q2,BE,1,1,1,1
440399,,5,2008m8,04aug2008,2044.2249,1,54,132,62,3,1,3,10,3,1,52,35,1,1,2008q3,BE,1,1,1,1
440399,,6,2008m11,03nov2008,2047.0052,1,54,132,62,3,1,3,10,3,1,52,35,1,1,2008q4,BE,1,1,1,1
440400,,4,2008m5,05may2008,1660.5706,0,53,84,62,3,1,3,10,3,1,61,31,1,1,2008q2,GI,1,1,1,1
440400,,6,2008m11,03nov2008,1674.7776,0,53,84,62,3,1,3,10,3,1,61,42,1,1,2008q4,GI,1,1,1,1
440409,,2,2007m11,05nov2007,2020.1184,1,49,96,62,3,1,2,31,1,1,61,45,4,4,2007q4,GI,3,1,1,1
440409,,3,2008m2,04feb2008,2038.441,1,49,108,62,3,1,2,31,1,1,61,45,4,4,2008q1,GI,3,1,1,1
440409,,4,2008m5,05may2008,2047.1748,1,50,108,62,3,1,2,31,1,1,61,36,4,4,2008q2,GI,3,1,1,1
440409,,6,2008m11,03nov2008,2073.2041,1,50,108,62,3,1,2,31,1,1,61,45,4,4,2008q4,GI,3,1,1,1
440416,44,2,2007m11,05nov2007,1697.8015,1,35,19,62,3,1,3,10,3,1,52,39,1,1,2007q4,FZ,1,1,1,1
440416,44,3,2008m2,04feb2008,,1,35,22,62,3,1,3,10,3,1,52,39,1,1,2008q1,FZ,1,1,1,1
440416,44,4,2008m5,05may2008,,1,35,25,62,3,1,3,10,3,1,52,31,1,1,2008q2,FZ,1,1,1,1
440418,50,2,2007m11,05nov2007,1708.4222,1,40,132,62,3,2,3,10,3,1,52,40,1,1,2007q4,MN,1,1,1,0
440418,50,3,2008m2,04feb2008,1722.2001,1,40,144,62,3,2,3,10,3,1,52,40,1,1,2008q1,MN,1,1,1,0
440418,48,4,2008m5,05may2008,1736.2095,1,40,144,62,3,2,3,10,3,1,52,32,1,1,2008q2,MN,1,1,1,0
440422,,2,2007m11,05nov2007,1852.0348,1,36,43,62,3,3,2,10,2,1,52,40,1,1,2007q4,LZ,1,1,1,1
440422,,3,2008m2,04feb2008,1859.4984,1,36,46,62,3,3,2,10,2,1,52,50,1,1,2008q1,FZ,1,1,1,1
440422,,4,2008m5,05may2008,1861.8624,1,36,49,62,3,3,2,10,2,1,52,24,1,1,2008q2,FZ,1,1,1,1
440422,45,6,2008m11,03nov2008,1862.4769,1,37,55,62,3,3,2,10,2,1,52,40,1,1,2008q4,FZ,1,1,1,1
440423,,3,2008m2,04feb2008,1420.6805,0,34,156,62,3,1,3,10,3,1,43,35,1,1,2008q1,LZ,1,1,1,1
440423,,4,2008m5,05may2008,1431.4626,0,34,156,62,3,1,3,10,3,1,43,21,1,1,2008q2,LZ,1,1,1,1
440423,,6,2008m11,03nov2008,1583.4384,0,35,156,62,3,1,3,10,3,1,43,35,1,1,2008q4,LZ,1,1,1,1
440537,40,1,2006m7,24jul2006,1885.0081,1,52,252,82,2,1,3,10,2,0,52,35,1,1,2006q3,GI,1,1,1,1
440537,,2,2006m10,23oct2006,1902.1985,1,52,252,82,2,1,3,10,2,0,52,35,1,1,2006q4,GI,1,1,1,1
440537,,4,2007m4,23apr2007,1954.4485,1,53,264,82,2,1,3,10,2,0,52,35,1,1,2007q2,GI,1,1,1,1
440537,,6,2007m10,22oct2007,2012.1155,1,53,264,82,2,1,3,10,2,0,52,35,1,1,2007q4,GI,1,1,1,1
440542,,4,2007m4,23apr2007,1524.6313,1,33,144,82,3,1,3,10,1,0,43,35,1,1,2007q2,GI,1,1,1,0
440542,,5,2007m10,22oct2007,1537.7906,1,34,144,82,3,1,3,10,1,0,43,35,1,1,2007q4,GI,1,1,1,0
440622,,1,2006m11,27nov2006,1913.8016,1,46,168,39,3,3,3,10,1,0,52,65,1,1,2006q4,GI,1,1,1,0
440622,,2,2007m2,26feb2007,1923.4705,1,47,180,39,3,3,3,10,1,0,52,65,1,1,2007q1,GI,1,1,1,0
440622,,3,2007m5,28may2007,1921.0326,1,47,180,39,3,3,3,10,1,0,52,60,1,1,2007q2,GI,1,1,1,0
440622,,4,2007m8,27aug2007,1914.1582,1,47,180,39,3,3,3,10,1,0,52,60,1,1,2007q3,GI,1,1,1,0
440622,,5,2007m11,26nov2007,1912.7775,1,47,180,39,3,3,3,10,1,0,52,60,1,1,2007q4,GI,1,1,1,0
440635,40,1,2006m11,27nov2006,1680.0764,1,35,96,39,3,2,3,10,3,0,61,35,99,1,2006q4,GI,1,1,1,0
440635,40,4,2007m8,27aug2007,1695.4777,1,36,108,39,3,2,3,10,3,0,61,35,99,1,2007q3,GI,1,1,1,0
440635,42,5,2007m11,26nov2007,1708.4222,1,36,108,39,3,2,3,10,3,0,61,41,99,1,2007q4,GI,1,1,1,0
440635,40,6,2008m2,25feb2008,1722.2001,1,37,120,39,3,2,3,10,3,0,61,35,99,1,2008q1,GI,1,1,1,0
440644,,1,2006m11,27nov2006,1966.6615,1,45,168,39,3,2,3,11,3,0,61,39,1,1,2006q4,BE,1,1,1,1
440644,,2,2007m2,26feb2007,1971.1559,1,46,180,39,3,2,3,11,3,0,61,39,1,1,2007q1,BE,1,1,1,1
440644,42,3,2007m5,28may2007,1981.9248,1,46,180,39,3,2,3,11,3,0,61,39,1,1,2007q2,BE,1,1,1,1
440644,,4,2007m8,27aug2007,2002.9211,1,46,180,39,3,2,3,11,3,0,61,39,1,1,2007q3,BE,1,1,1,1
440644,,5,2007m11,26nov2007,2026.3379,1,46,180,39,3,2,3,11,3,0,61,39,1,1,2007q4,BE,1,1,1,1
440644,,6,2008m2,25feb2008,2040.7307,1,47,192,39,3,2,3,11,3,0,61,39,1,1,2008q1,BE,1,1,1,1
440648,42,4,2007m8,27aug2007,1316.231,1,18,24,39,3,1,3,10,3,0,52,39,1,1,2007q3,FZ,1,1,1,0
440648,42,5,2007m11,26nov2007,,1,18,27,39,3,1,3,10,3,0,52,39,1,1,2007q4,FZ,1,1,1,0
440651,,5,2007m11,26nov2007,,1,21,10,39,3,1,3,10,3,0,43,39,1,1,2007q4,FZ,1,1,1,0
